Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
18,5052,1,2,389,0,80,9,74,75,2,0,1,69,131,76,2,1650,3095,5,184
18,3805,3,0,1460,1,141,12,74,75,4,2,2,624,443,113,2,1727,2976,5,184
18,5094,1,2,184,4,80,13,74,75,2,0,1,0,85,66,2,1606,3041,5,184
18,3421,1,2,854,1,53,14,74,75,2,0,2,185,118,101,2,1649,3021,5,184
18,307,2,1,1122,1,116,14,74,75,3,1,2,259,253,111,2,1675,3052,5,184
18,4712,1,2,551,0,98,17,74,75,2,0,1,41,101,106,2,1632,3008,5,184
18,3037,3,0,1368,1,98,19,74,75,4,1,2,702,360,97,2,1609,2932,5,184
18,2166,1,2,552,0,116,19,74,75,2,0,1,167,106,96,2,1691,2979,5,184
18,2911,3,0,1508,1,80,22,74,75,4,2,2,894,456,32,2,1631,3216,5,184
18,2953,3,0,1417,1,53,27,74,75,4,1,1,635,310,57,2,1744,2888,5,184
18,4071,1,2,421,1,80,27,74,75,2,0,1,0,224,76,2,1613,3042,5,184
18,2902,3,0,1326,0,196,31,74,75,3,0,2,689,400,49,2,1767,2793,5,184
18,1565,3,0,1296,1,97,32,74,75,4,1,1,615,232,57,2,1743,3025,5,184
18,1615,2,0,1519,1,80,32,74,75,3,1,1,656,246,49,2,1595,2934,5,184
18,4410,2,0,1244,4,80,32,74,75,3,1,3,563,290,60,2,1744,2860,5,184
18,832,4,0,1488,0,80,33,74,75,5,2,2,665,496,125,2,1782,2954,5,184
18,954,4,0,1422,1,98,33,74,75,4,1,2,881,367,76,2,1741,2788,5,184
18,3235,1,2,523,1,196,34,74,75,2,0,1,84,86,76,2,1651,3090,5,184
18,3593,2,0,1135,3,116,34,74,75,3,1,2,356,287,127,2,1718,3229,5,184
18,3634,3,0,1223,4,98,40,74,75,3,0,1,622,162,52,2,1683,2985,5,184
19,3349,2,1,1030,1,196,38,70,76,3,1,2,213,247,116,2,1873,3240,5,224
19,1448,2,0,1135,0,80,38,70,76,3,1,1,728,230,66,2,1926,2979,5,224
19,1813,3,0,1503,1,80,38,70,76,4,3,3,948,386,76,2,1802,3112,5,224
19,2791,3,0,1299,1,116,39,70,76,4,1,2,597,280,71,2,1960,3077,5,224
19,3144,4,0,1510,0,196,39,70,76,5,3,2,710,513,131,2,1975,3123,5,224
19,3443,3,0,1296,4,53,39,70,76,4,1,2,592,319,71,2,1835,2908,5,224
19,3739,2,0,1382,1,98,39,70,76,3,0,2,824,206,66,2,1816,3163,5,224
19,1123,3,0,1370,0,142,39,70,76,4,1,2,700,318,66,2,1978,2978,5,224
19,4293,2,0,997,1,196,39,70,76,3,1,1,300,239,127,2,1910,3255,5,224
19,1249,3,0,1244,1,82,42,70,76,4,1,2,623,280,76,2,2049,3134,5,224
19,5887,2,0,1108,4,80,42,70,76,3,0,2,615,180,66,2,2042,2970,5,224
19,844,3,0,1443,1,53,42,70,76,4,1,2,722,224,71,2,1885,2977,5,224
19,5036,3,0,1272,1,53,42,70,76,4,1,3,686,330,74,2,1915,3245,5,224
19,3594,4,0,1504,0,80,45,70,76,3,3,2,822,520,129,2,1766,3165,5,224
19,1371,2,1,914,1,37,45,70,76,3,1,1,161,215,119,2,2000,3136,5,224
19,3433,3,0,1162,1,196,46,70,76,4,1,2,612,437,81,2,1848,3225,5,224
19,683,4,0,1244,4,80,47,70,76,5,2,2,655,470,129,2,2057,2962,5,224
19,4519,3,0,1279,4,80,47,70,76,4,1,2,569,361,106,2,1786,3046,5,224
19,3132,3,0,1354,0,142,50,70,76,4,2,2,978,386,86,2,2107,3123,5,224
19,5399,4,0,1531,1,142,50,70,76,4,3,2,574,230,83,2,1795,2989,5,224
19,5651,3,0,1240,4,80,1,70,76,4,1,2,560,386,109,2,2075,3110,5,224
19,5374,3,0,1437,0,80,1,70,76,4,2,2,607,461,122,2,1847,3122,5,224
19,3847,3,0,1072,1,80,1,70,76,3,1,1,467,354,86,2,2095,3141,5,224
19,4207,3,0,1260,4,54,2,70,76,4,1,4,537,244,76,2,2077,3168,5,224
19,1397,3,0,1477,1,98,2,70,76,4,2,2,921,354,108,2,1853,2895,5,224
19,2696,4,0,1369,4,116,5,70,76,5,2,2,834,461,71,2,2033,2846,5,224
19,8,2,0,1223,4,53,9,70,76,3,1,3,713,249,76,2,1933,3075,5,224
19,4898,2,0,974,1,116,10,70,76,3,2,1,263,285,128,2,1905,3232,5,224
19,1978,6,0,1441,0,12,10,70,76,5,2,3,587,521,124,2,1992,3185,5,224
19,3014,3,0,1316,1,53,10,70,76,3,2,2,615,339,86,2,2005,3122,5,224
19,1235,4,0,1244,0,142,12,70,76,5,1,2,660,253,71,2,1975,3131,5,224
19,5224,4,0,1326,1,53,12,70,76,5,1,2,890,351,66,2,1882,3205,5,224
19,4251,2,0,1129,0,80,12,70,76,3,0,4,555,164,66,2,1900,2869,5,224
19,4854,2,0,1269,1,53,12,70,76,3,0,1,672,104,49,2,1892,3030,5,224
19,4434,3,0,1429,0,80,13,70,76,4,1,2,970,295,76,2,1835,3109,5,224
19,1637,3,0,1515,1,9,13,70,76,4,2,1,837,496,119,2,1865,3070,5,224
19,1384,2,0,1298,1,116,14,70,76,3,0,2,663,540,66,2,1845,3016,5,224
19,901,3,0,1232,0,98,17,70,76,4,2,2,810,253,66,2,1816,3218,5,224
19,5956,3,0,1213,1,53,17,70,76,4,1,2,617,304,90,2,2088,3099,5,224
19,1523,3,1,1216,1,116,17,70,76,4,2,1,315,302,130,2,1836,2978,5,224
19,5960,4,0,1543,0,98,18,70,76,5,4,4,988,519,129,2,1881,3068,5,224
19,4541,3,0,1370,1,53,19,70,76,4,1,2,895,357,66,2,1845,3120,5,224
19,3011,2,0,1346,4,80,19,70,76,3,1,3,862,259,57,2,1882,2869,5,224
19,3210,1,0,468,3,80,22,70,76,2,0,1,131,95,91,2,1933,2847,5,224
19,5864,2,0,1041,1,53,22,70,76,3,1,2,321,261,125,2,2069,3150,5,224
19,4207,3,0,1296,4,121,24,70,76,4,1,4,537,244,76,2,2077,3168,5,224
19,3360,1,2,844,1,53,27,70,76,2,0,1,203,153,111,2,1826,3176,5,224
19,1810,3,0,985,4,98,28,70,76,4,1,2,594,228,66,2,1825,3212,5,224
19,4296,4,0,1290,0,53,31,70,76,5,2,2,786,302,77,2,2053,3078,5,224
19,4285,3,0,1147,0,196,31,70,76,4,1,2,651,299,76,2,2080,3169,5,224
19,1509,3,0,1223,4,80,31,70,76,3,1,5,704,259,76,2,2045,3102,5,224
19,756,2,0,1200,1,112,32,70,76,3,0,2,607,225,76,2,1998,3206,5,224
19,2693,4,0,1306,1,98,32,70,76,5,2,2,834,461,71,2,2033,2846,5,224
19,1020,4,0,1155,1,141,32,70,76,5,1,3,789,300,96,2,1992,3240,5,224
19,1371,2,0,843,1,37,33,70,76,3,1,1,161,215,119,2,2000,3136,5,224
19,1392,4,0,1205,0,196,33,70,76,4,2,2,687,290,66,2,1853,3180,5,224
19,2752,2,0,1251,0,53,34,70,76,3,1,1,670,218,71,2,1928,3040,5,224
19,2158,1,2,475,1,53,40,70,76,3,0,1,0,129,84,2,1928,2838,5,224
26,253,2,2,687,1,196,38,103,156,3,0,2,301,172,66,8,284,2588,5,205
26,765,2,0,1096,1,25,39,103,156,3,1,2,563,214,76,8,248,2523,5,205
26,3286,1,1,660,1,196,39,103,156,2,0,1,94,357,86,8,334,2539,5,205
26,888,2,0,969,1,145,41,103,156,3,1,2,252,270,116,8,285,2492,5,205
26,1130,2,0,1032,1,25,43,103,156,3,0,1,526,186,61,8,392,2300,5,205
26,5734,1,2,81,0,25,45,103,156,2,0,1,0,70,81,8,232,2548,5,205
26,1055,3,1,1102,1,196,45,103,156,3,2,2,244,316,128,8,280,2400,5,205
26,1460,2,0,887,1,25,45,103,156,3,0,2,642,243,57,8,292,2482,5,205
26,5712,3,0,1420,1,25,45,103,156,3,1,2,744,357,48,8,375,2373,5,205
26,2673,2,0,1135,0,196,46,103,156,3,1,1,515,327,57,8,401,2310,5,205
26,3851,3,0,1019,0,25,47,103,156,4,1,2,647,292,57,8,241,2580,5,205
26,4945,2,0,899,1,196,50,103,156,3,0,2,534,164,64,8,337,2584,5,205
26,5555,3,0,1038,1,196,1,103,156,3,1,2,560,153,57,8,267,2578,5,205
26,3919,2,0,1045,1,196,1,103,156,3,1,1,476,202,32,8,279,2367,5,205
26,4926,3,1,919,1,25,1,103,156,4,2,2,224,308,126,8,301,2608,5,205
26,1773,2,0,1003,1,25,1,103,156,3,0,4,708,207,76,8,289,2526,5,205
26,294,1,0,664,3,98,2,103,156,2,0,1,249,130,57,8,306,2449,5,205
26,1155,1,2,421,3,196,2,103,156,2,0,1,70,106,76,8,304,2396,5,205
26,840,3,0,1267,1,25,2,103,156,4,1,4,835,340,66,8,309,2624,5,205
26,5971,3,0,1383,1,196,2,103,156,4,2,2,507,459,124,8,403,2297,5,205
26,2297,1,2,664,1,196,7,103,156,2,1,3,180,512,121,8,283,2367,5,205
26,775,3,0,1286,0,103,7,103,156,4,1,3,796,298,49,8,380,2385,5,205
26,2056,1,2,516,1,196,9,103,156,2,0,1,181,122,106,8,236,2462,5,205
26,4962,2,0,1016,1,25,12,103,156,3,0,1,582,145,66,8,275,2433,5,205
26,3626,2,0,1038,1,193,12,103,156,3,1,2,640,352,86,8,243,2574,5,205
26,4491,3,1,984,1,196,12,103,156,4,1,3,307,362,124,8,236,2537,5,205
26,3905,2,0,1061,1,196,14,103,156,3,0,2,574,214,66,8,298,2446,5,205
26,5233,2,0,877,1,25,16,103,156,3,1,1,531,253,81,8,272,2612,5,205
26,3270,1,2,516,1,196,17,103,156,2,0,1,627,101,128,8,365,2425,5,205
26,1991,2,1,631,1,25,17,103,156,3,1,2,101,223,123,8,243,2420,5,205
26,5606,2,1,977,1,25,17,103,156,3,1,2,0,239,128,8,270,2587,5,205
26,4559,2,0,925,0,25,18,103,156,3,0,2,644,182,66,8,247,2543,5,205
26,1142,3,0,1301,1,196,18,103,156,4,1,4,686,394,66,8,323,2564,5,205
26,424,1,2,625,1,196,19,103,156,2,0,3,289,146,76,8,268,2447,5,205
26,5821,3,0,1100,1,196,24,103,156,4,1,2,561,249,86,8,270,2592,5,205
26,1098,1,0,730,1,25,24,103,156,2,0,2,227,116,86,8,359,2500,5,205
26,777,3,0,1428,0,25,24,103,156,4,3,2,529,466,128,8,388,2289,5,205
26,4284,4,0,1296,1,193,28,103,156,5,1,2,517,357,46,8,395,2484,5,205
26,1893,1,1,449,0,25,29,103,156,2,1,1,77,104,123,8,251,2451,5,205
26,4157,1,1,462,0,13,32,103,156,2,0,1,38,143,114,8,296,2405,5,205
26,5905,3,1,1033,1,25,32,103,156,4,2,3,299,324,126,8,264,2496,5,205
26,1634,5,0,1296,1,196,32,103,156,6,2,2,658,386,104,8,355,2536,5,205
26,2463,2,0,1149,1,25,34,103,156,2,1,2,522,224,49,8,393,2489,5,205
26,5524,3,0,1007,1,196,34,103,156,3,0,5,544,224,57,8,332,2457,5,205
26,2566,4,0,1069,1,25,34,103,156,5,1,2,614,263,66,8,308,2590,5,205
26,777,3,0,1445,1,25,34,103,156,4,3,2,529,466,128,8,388,2289,5,205
27,3466,1,0,631,1,25,38,111,120,2,1,1,130,182,124,8,312,2949,5,258
27,3099,1,2,540,1,196,39,111,120,2,0,2,234,114,118,8,299,2988,5,258
27,1802,4,0,1003,3,25,39,111,120,5,1,2,633,287,76,8,231,2763,5,258
27,347,2,2,833,1,193,42,111,120,3,1,2,337,171,115,8,318,2703,5,258
27,2131,1,2,220,1,193,43,111,120,2,0,1,31,85,96,8,434,3045,5,258
27,2705,3,0,967,1,70,43,111,120,3,1,2,535,263,66,8,374,2957,5,258
27,1077,2,0,700,1,28,43,111,120,3,0,2,515,149,66,8,294,3004,5,258
27,1692,2,1,636,0,25,43,111,120,0,1,2,245,211,128,8,373,2862,5,258
27,3686,3,1,958,1,196,45,111,120,3,2,2,244,327,130,8,227,2688,5,258
27,4942,3,1,922,1,196,45,111,120,3,1,2,274,267,122,8,398,2892,5,258
27,2701,2,0,962,1,193,46,111,120,3,1,3,680,149,86,8,416,2882,5,258
27,5504,3,0,948,1,196,46,111,120,4,1,2,569,288,76,8,217,2860,5,258
27,6083,2,0,851,1,25,46,111,120,3,1,2,577,210,66,8,273,2839,5,258
27,2797,4,0,770,4,193,46,111,120,5,1,4,568,217,66,8,330,2945,5,258
27,6015,1,2,101,0,25,46,111,120,3,1,1,0,83,86,8,329,2844,5,258
27,3815,2,0,1044,1,25,46,111,120,3,1,2,560,261,86,8,317,2833,5,258
27,401,1,2,423,1,59,46,111,120,2,0,1,218,224,76,8,324,2932,5,258
27,3206,2,0,1074,1,25,46,111,120,4,1,2,540,168,76,8,298,2945,5,258
27,3963,2,0,879,3,25,50,111,120,3,0,2,528,242,71,8,351,2887,5,258
27,2502,3,0,956,1,70,50,111,120,4,0,1,586,207,57,8,303,2773,5,258
27,2163,1,1,211,1,196,50,111,120,2,0,1,0,78,76,8,449,2852,5,258
27,5878,3,0,1089,1,25,1,111,120,4,1,2,554,261,86,8,390,2884,5,258
27,1883,3,1,937,1,196,2,111,120,4,1,2,258,310,128,8,304,2631,5,258
27,1065,3,1,858,1,193,2,111,120,4,2,1,266,246,76,8,379,2951,5,258
27,4201,2,0,653,1,145,7,111,120,3,1,2,248,216,114,8,310,2970,5,258
27,2218,2,1,670,4,25,7,111,120,3,1,1,207,167,111,8,321,2706,5,258
27,4952,2,1,743,1,25,7,111,120,3,1,2,121,210,125,8,326,2916,5,258
27,118,1,0,537,1,193,7,111,120,2,0,1,253,202,76,8,435,2908,5,258
27,2841,2,0,742,0,25,7,111,120,3,1,2,528,171,66,8,256,3000,5,258
27,948,1,0,486,0,25,9,111,120,2,0,1,541,129,76,8,358,2888,5,258
27,2057,2,1,612,1,196,10,111,120,3,1,1,221,167,116,8,340,2863,5,258
27,2672,3,0,879,1,70,10,111,120,4,1,1,227,287,120,8,297,2918,5,258
27,893,2,0,851,1,193,13,111,120,3,0,4,676,194,66,8,418,2868,5,258
27,2480,1,0,512,1,25,13,111,120,2,1,1,155,85,121,8,265,2829,5,258
27,1736,2,0,752,3,25,13,111,120,3,0,2,538,198,76,8,272,2862,5,258
27,6056,2,0,743,1,25,13,111,120,3,1,1,244,170,116,8,346,3030,5,258
27,2674,3,0,839,0,52,13,111,120,3,0,2,560,239,66,8,343,2863,5,258
27,5367,3,0,1053,1,196,14,111,120,4,1,2,568,295,66,8,301,2711,5,258
27,889,3,1,815,3,193,14,111,120,4,1,2,249,308,122,8,339,2720,5,258
27,5629,4,0,1174,1,25,14,111,120,4,1,2,609,422,49,8,466,2691,5,258
27,2864,2,0,948,1,196,16,111,120,3,0,1,671,171,86,8,305,2837,5,258
27,388,2,0,582,0,25,16,111,120,3,1,2,373,183,66,8,373,3006,5,258
27,4456,3,1,985,0,25,16,111,120,4,1,2,267,338,126,8,258,2758,5,258
27,5684,3,0,887,1,25,16,111,120,4,1,2,533,260,76,8,294,2785,5,258
27,757,3,0,1219,1,59,16,111,120,4,1,2,650,244,66,8,418,2672,5,258
27,4255,2,2,593,1,193,16,111,120,3,2,1,344,175,66,8,392,2978,5,258
27,5157,2,0,718,4,15,16,111,120,3,0,3,730,210,57,8,227,2631,5,258
27,2216,2,1,784,1,100,17,111,120,3,1,2,220,233,116,8,362,2716,5,258
27,602,2,0,629,1,28,17,111,120,3,1,2,167,214,119,8,452,2884,5,258
27,329,3,1,848,1,25,18,111,120,4,1,1,269,287,126,8,338,2979,5,258
27,2020,1,2,427,1,196,18,111,120,2,0,1,108,86,116,8,452,2855,5,258
27,3175,4,0,1151,1,70,18,111,120,5,2,2,573,365,66,8,461,2679,5,258
27,2248,2,0,642,1,193,18,111,120,3,0,1,203,134,96,8,445,2675,5,258
27,3562,3,1,1118,1,25,18,111,120,3,1,2,272,364,131,8,298,2671,5,258
27,2748,2,0,730,1,25,18,111,120,3,0,1,537,116,66,8,308,2949,5,258
27,2050,2,2,742,3,25,18,111,120,3,1,1,341,177,123,8,235,2665,5,258
27,1228,2,1,758,1,196,19,111,120,3,1,2,184,239,128,8,358,2747,5,258
27,1238,2,0,791,1,25,19,111,120,3,0,2,493,242,86,8,307,2882,5,258
27,43,2,0,1053,1,193,19,111,120,3,0,2,636,175,66,8,421,2951,5,258
27,924,3,0,891,3,25,19,111,120,4,1,2,525,239,76,8,283,2825,5,258
27,4843,2,0,946,1,25,22,111,120,3,0,2,642,218,65,8,316,2712,5,258
27,1995,1,2,209,3,25,22,111,120,2,1,2,0,93,127,8,266,2886,5,258
27,3858,3,0,1059,0,98,22,111,120,4,0,1,532,225,76,8,406,2758,5,258
27,472,3,0,1222,1,196,24,111,120,4,1,2,548,444,122,8,399,2961,5,258
27,4949,2,1,781,1,25,27,111,120,3,1,1,236,16,126,8,397,2994,5,258
27,2237,2,2,681,1,193,27,111,120,3,1,2,318,224,127,8,322,2944,5,258
27,1017,2,0,923,1,196,27,111,120,3,1,3,579,249,66,8,415,2941,5,258
27,755,2,0,998,1,196,27,111,120,3,0,3,626,217,86,8,251,2666,5,258
27,2317,2,1,484,0,196,27,111,120,3,1,2,148,302,124,8,285,2996,5,258
27,3085,3,1,1036,1,25,28,111,120,4,3,2,316,373,128,8,419,2857,5,258
27,2065,2,2,569,0,196,28,111,120,3,1,1,234,196,121,8,297,3010,5,258
27,396,0,2,101,1,196,28,111,120,1,0,1,0,120,86,8,247,2779,5,258
27,6100,3,0,930,1,141,28,111,120,4,1,2,570,237,96,8,276,2840,5,258
27,3150,2,0,948,1,193,28,111,120,3,0,1,590,171,76,8,383,2963,5,258
27,5888,3,0,1061,3,59,28,111,120,4,0,2,634,295,86,8,394,2940,5,258
27,3935,3,0,1101,1,70,28,111,120,4,0,1,675,281,66,8,270,2622,5,258
27,5180,2,1,670,0,196,29,111,120,3,1,1,164,194,121,8,456,2771,5,258
27,3284,1,2,506,1,196,31,111,120,2,0,1,148,160,111,8,427,2758,5,258
27,450,1,0,499,1,25,32,111,120,2,0,1,0,162,66,8,329,2767,5,258
27,5505,4,0,1151,0,196,32,111,120,5,2,2,533,404,123,8,396,2874,5,258
27,2023,2,2,592,1,196,32,111,120,3,0,2,358,122,112,8,272,2921,5,258
27,1740,2,0,829,1,115,32,111,120,3,0,2,546,215,76,8,302,2957,5,258
27,3876,2,0,702,1,145,33,111,120,3,1,1,139,175,128,8,384,2977,5,258
27,3117,3,0,826,1,28,34,111,120,4,1,3,575,299,113,8,205,2908,5,258
27,2927,3,0,989,1,25,34,111,120,4,1,2,560,247,66,8,331,2945,5,258
27,5694,2,0,1033,1,25,34,111,120,3,0,1,543,111,66,8,359,2841,5,258
27,335,2,0,681,1,59,34,111,120,3,1,1,279,198,66,8,313,2687,5,258
27,3981,3,0,1123,1,196,34,111,120,4,1,2,542,323,129,8,223,2723,5,258
27,2785,1,0,410,0,196,40,111,120,2,1,2,251,168,121,8,451,2895,5,258
35,3579,3,0,1183,1,196,38,104,92,4,1,2,647,362,57,26,1607,3470,0,153
35,5093,1,2,416,1,103,42,104,92,2,0,1,94,88,81,26,1437,3443,0,153
35,1718,3,0,1155,0,80,1,104,92,3,1,3,679,247,28,26,1487,3416,0,153
35,3107,2,0,1228,3,98,2,104,92,3,1,2,409,253,66,26,1456,3391,0,153
35,2460,2,0,948,3,98,2,104,92,3,0,2,500,149,66,26,1429,3441,0,153
35,1595,2,0,1249,1,53,2,104,92,3,0,0,691,225,32,26,1455,3409,0,153
35,1367,2,0,769,1,145,7,104,92,3,0,2,337,145,66,26,1584,3480,0,153
35,3543,1,2,187,1,145,9,104,92,2,1,1,0,62,126,26,1512,3417,0,153
35,148,3,1,789,4,92,12,104,92,4,1,2,252,237,124,26,1421,3445,0,153
35,2627,2,0,1036,1,92,12,104,92,3,0,1,652,199,66,26,1438,3386,0,153
35,3248,2,1,544,1,80,12,104,92,3,1,1,104,3,116,26,1412,3453,0,153
35,4600,2,0,1080,1,196,12,104,92,3,1,1,593,238,57,26,1416,3419,0,153
35,2594,2,0,1135,3,145,12,104,92,3,0,2,614,138,49,26,1483,3424,0,153
35,4860,3,0,1174,1,53,13,104,92,4,1,1,642,293,17,26,1469,3428,0,153
35,892,3,0,1115,1,3,16,104,92,3,1,2,730,342,47,26,1473,3453,0,153
35,2208,2,2,575,1,53,16,104,92,3,0,1,165,145,96,26,1429,3400,0,153
35,3633,3,0,1212,1,116,16,104,92,4,3,4,657,241,46,26,1587,3471,0,153
35,4959,2,0,1543,4,92,18,104,92,3,0,2,713,171,61,26,1587,3390,0,153
35,1815,2,0,750,1,92,18,104,92,3,0,1,260,138,17,26,1469,3382,0,153
35,3404,1,2,405,1,130,19,104,92,2,0,1,105,90,86,26,1484,3402,0,153
35,4572,2,0,927,1,145,25,104,92,3,0,1,705,114,40,26,1446,3410,0,153
35,1229,3,0,1212,1,98,28,104,92,4,1,2,540,338,44,26,1431,3405,0,153
35,5851,2,0,667,1,53,33,104,92,4,0,1,442,170,49,26,1419,3373,0,153
35,2203,2,1,628,1,116,33,104,92,3,1,1,191,192,116,26,1603,3472,0,153
36,2821,1,0,416,1,12,38,84,10,2,0,1,516,78,66,16,2080,331,6,118
36,292,2,1,228,3,164,42,84,10,3,0,1,174,138,127,16,2059,352,6,118
36,2000,2,2,220,1,16,43,84,10,3,1,1,280,180,122,16,2057,327,6,118
36,1328,1,0,679,1,16,47,84,10,2,0,4,699,81,66,16,2117,319,6,118
36,5811,3,0,416,3,18,47,84,10,4,1,1,236,230,106,16,1973,321,6,118
36,3137,2,0,424,1,12,50,84,10,3,1,1,170,216,126,16,2037,377,6,118
36,1970,3,0,658,2,164,50,84,10,4,1,2,556,347,118,16,2017,381,6,118
36,2481,2,0,315,1,170,2,84,10,3,0,3,509,118,71,16,1949,328,6,118
36,1814,3,0,696,1,179,2,84,10,4,1,2,346,320,124,16,2188,342,6,118
36,2344,2,0,523,1,12,4,84,10,3,1,2,494,202,86,16,2115,344,6,118
36,5811,3,0,366,4,18,16,84,10,4,1,1,236,230,106,16,1973,321,6,118
36,1141,2,0,480,1,194,17,84,10,3,0,0,507,104,76,16,1991,326,6,118
36,3095,2,1,318,1,164,19,84,10,3,1,1,152,215,129,16,2099,385,6,118
36,55,2,0,563,1,56,28,84,10,3,0,1,608,134,76,16,1979,321,6,118
36,779,1,1,197,1,12,28,84,10,2,0,1,69,131,96,16,1909,339,6,118
36,2803,3,0,288,1,12,29,84,10,4,1,1,241,239,116,16,2168,344,6,118
36,792,2,0,220,1,24,31,84,10,3,0,1,112,207,121,16,2005,316,6,118
36,1272,2,0,304,1,112,32,84,10,3,1,1,516,83,86,16,2074,329,6,118
38,1746,2,0,1192,1,25,38,88,140,3,0,2,319,233,40,1,484,1943,5,254
38,1618,3,0,1532,1,98,39,88,140,4,2,2,780,394,76,1,459,1783,5,254
38,2140,1,2,270,3,70,39,88,140,2,0,2,0,71,86,1,450,2009,5,254
38,1757,3,0,1533,1,98,39,88,140,4,2,2,692,354,23,1,398,1753,5,254
38,4737,2,0,1320,1,25,39,88,140,3,0,2,384,175,49,1,366,1878,5,254
38,4133,2,0,1074,1,168,42,88,140,3,0,2,293,206,91,1,333,1952,5,254
38,1188,3,0,1476,1,98,42,88,140,4,2,1,437,367,28,1,612,1930,5,254
38,117,1,2,1019,1,115,42,88,140,2,1,2,282,196,57,1,366,2006,5,254
38,121,2,1,1234,0,25,42,88,140,3,1,2,363,330,113,1,357,1998,5,254
38,3427,2,0,1346,1,25,43,88,140,3,1,2,414,312,86,1,449,1891,5,254
38,3402,1,2,605,1,70,43,88,140,2,0,1,44,77,76,1,413,2003,5,254
38,1023,3,0,1250,1,82,45,88,140,4,1,3,565,202,40,1,577,1986,5,254
38,2783,2,0,1022,1,115,45,88,140,3,1,2,0,254,109,1,375,1852,5,254
38,5550,4,0,1462,4,25,46,88,140,4,2,1,459,448,121,1,417,1915,5,254
38,4005,1,2,711,1,115,46,88,140,2,0,2,186,106,86,1,386,1898,5,254
38,998,3,0,1356,1,25,46,88,140,3,1,1,500,298,32,1,580,1969,5,254
38,1378,4,0,1498,1,18,46,88,140,4,1,2,660,447,116,1,308,1953,5,254
38,650,1,2,381,1,59,47,88,140,2,1,1,0,77,129,1,478,1869,5,254
38,2223,2,1,1125,0,25,47,88,140,3,1,2,298,242,116,1,593,1797,5,254
38,97,2,0,1199,1,115,1,88,140,3,1,2,0,151,96,1,364,1781,5,254
38,1686,4,0,1158,0,25,1,88,140,5,1,2,605,305,45,1,291,2010,5,254
38,1909,2,0,1337,0,196,2,88,140,3,2,2,350,369,128,1,539,1786,5,254
38,5539,3,0,1512,1,25,2,88,140,4,2,2,594,469,116,1,566,1896,5,254
38,175,1,2,879,1,25,7,88,140,2,0,2,0,95,52,1,404,1863,5,254
38,4513,2,0,1199,1,70,7,88,140,3,1,1,307,214,32,1,623,1969,5,254
38,3003,1,0,1161,1,25,7,88,140,2,0,0,305,151,40,1,389,1959,5,254
38,4175,2,0,1257,3,25,7,88,140,3,1,1,356,168,69,1,320,1937,5,254
38,5352,2,0,1290,1,70,9,88,140,3,1,2,228,253,107,1,390,1826,5,254
38,4035,2,2,998,1,70,9,88,140,3,0,2,230,164,66,1,288,1801,5,254
38,6093,4,0,1460,1,59,10,88,140,5,2,2,829,497,55,1,334,1991,5,254
38,6071,3,0,1509,1,70,12,88,140,4,2,2,515,444,106,1,556,1930,5,254
38,5067,0,2,98,1,196,12,88,140,1,0,1,0,30,81,1,355,1832,5,254
38,5774,1,2,553,1,25,12,88,140,2,0,1,0,86,40,1,423,1800,5,254
38,3527,4,0,1346,0,70,13,88,140,5,4,2,502,323,40,1,514,1894,5,254
38,2549,2,0,1409,1,64,16,88,140,4,1,2,497,408,116,1,286,1997,5,254
38,5291,2,0,1069,1,25,16,88,140,3,0,2,378,171,52,1,300,2012,5,254
38,4001,1,2,669,1,98,17,88,140,2,0,1,61,78,66,1,573,1913,5,254
38,921,3,0,1465,1,18,17,88,140,4,1,4,519,336,32,1,569,1960,5,254
38,5834,4,0,1533,4,82,18,88,140,4,2,4,1009,411,17,1,315,1854,5,254
38,5840,3,0,1424,4,98,19,88,140,4,1,2,555,385,40,1,383,2041,5,254
38,5230,3,0,1456,3,115,19,88,140,4,1,2,682,440,45,1,543,1866,5,254
38,5256,3,0,1541,1,115,22,88,140,4,1,2,786,418,106,1,321,2009,5,254
38,570,1,2,366,1,141,22,88,140,2,0,1,0,78,121,1,387,1962,5,254
38,3656,1,0,1148,1,70,24,88,140,2,0,2,363,244,32,1,439,2006,5,254
38,1344,1,1,841,1,25,28,88,140,2,0,2,79,2,125,1,453,2019,5,254
38,882,3,0,1490,3,25,28,88,140,4,3,2,528,426,111,1,540,1953,5,254
38,2305,3,1,1188,3,18,28,88,140,4,1,2,384,295,116,1,320,1977,5,254
38,4919,3,0,1451,1,70,29,88,140,4,1,2,792,353,91,1,314,2008,5,254
38,3281,0,2,450,1,25,32,88,140,1,0,1,25,77,96,1,342,1947,5,254
38,5305,3,1,1381,3,98,32,88,140,4,1,2,184,391,128,1,312,2028,5,254
38,3874,2,0,1475,1,115,32,88,140,3,0,1,609,240,59,1,346,1866,5,254
38,2504,3,0,1415,1,141,33,88,140,4,0,2,645,212,86,1,294,1893,5,254
38,2695,2,2,1054,1,196,34,88,140,2,1,1,233,149,109,1,434,1776,5,254
38,5866,4,0,1495,1,98,34,88,140,4,1,2,911,410,49,1,333,1961,5,254
38,1633,3,0,1135,4,70,40,88,140,3,1,1,499,293,106,1,664,1913,5,254
