,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
180,0x6720,MUMRES06DEL01,39,4.700000,19.055831,72.833984,19.095831,72.873984,14:40,14:45,4,0,2,1,3,0.0,1,1,23.000000
181,0x8641,JAPRES17DEL02,33,4.800000,26.892312,75.806896,26.942312,75.856896,19:45,19:60,1,1,0,0,3,1.0,1,1,31.000000
182,0x2310,CHENRES15DEL03,37,4.300000,13.026286,80.275235,13.086286,80.335235,20:35,20:50,3,1,0,2,3,1.0,2,1,46.000000
183,0x5dff,INDORES02DEL01,35,4.900000,22.651847,75.881991,22.661847,75.891991,8:35,8:40,0,2,0,2,3,1.0,1,1,25.000000
184,0x2e3e,PUNERES010DEL02,24,4.900000,18.539299,73.897902,18.619299,73.977902,19:60,20:15,2,1,1,1,3,0.0,1,1,27.000000
185,0xdfe,SURRES14DEL02,27,4.500000,21.157729,72.768726,21.207729,72.818726,17:25,17:30,2,3,1,1,3,0.0,1,3,21.000000
186,0x9399,VADRES010DEL03,35,4.600000,22.310329,73.169083,22.400329,73.259083,22:40,22:55,4,2,2,0,3,1.0,1,1,17.000000
187,0x644,BANGRES04DEL02,0,,12.98041,77.640489,13.06041,77.720489,,20:40,4,1,0,2,3,1.0,1,1,31.000000
188,0x1bde,MYSRES08DEL02,25,4.600000,12.297954,76.665169,12.427954,76.795169,18:60,19:10,1,3,1,1,4,0.0,1,3,25.000000
189,0x52c,PUNERES14DEL02,0,,18.516216,73.842527,18.646216,73.972527,,18:30,7,5,1,1,3,1.0,1,1,21.000000
190,0x9f1f,PUNERES19DEL02,37,3.500000,18.563934,73.915367,18.693935,74.045367,23:25,23:35,0,2,1,0,4,1.0,1,1,35.000000
191,0x6cbd,JAPRES01DEL02,21,4.900000,26.90519,75.810753,26.98519,75.890753,22:15,22:20,0,2,0,0,3,1.0,1,3,20.000000
192,0xc51d,BHPRES19DEL01,34,4.20,0.0,0.0,0.04,0.04,12:15,12:20,1,0,2,2,2,0.0,1,1,37.00
193,0xadb0,RANCHIRES010DEL02,31,4.600000,23.354422,85.3329,23.404422,85.3829,18:15,18:25,4,3,0,1,3,1.0,1,1,21.000000
194,0xac90,MYSRES19DEL02,35,4.500000,12.334022,76.618203,12.384022,76.668203,23:20,23:30,0,2,1,3,4,1.0,1,1,15.000000
195,0x40de,RANCHIRES07DEL01,20,4.800000,23.359407,85.325055,23.469407,85.435055,18:50,18:60,1,3,0,3,3,1.0,1,1,35.000000
196,0x5c9c,HYDRES02DEL02,20,4.500000,17.41233,78.449654,17.49233,78.529654,18:50,18:60,0,3,0,2,3,1.0,1,3,38.000000
197,0x82dd,RANCHIRES18DEL01,23,4.600000,23.351489,85.324253,23.421489,85.394253,21:55,21:60,6,1,0,1,3,1.0,1,1,34.000000
198,0x1df6,COIMBRES05DEL02,33,4.000000,11.022169,76.999594,11.152169,77.129594,20:45,20:50,6,1,0,2,3,1.0,2,1,51.000000
199,0x306e,VADRES05DEL01,39,4.800000,22.310526,73.170937,22.350526,73.210937,13:45,13:50,0,0,1,1,4,1.0,1,3,30.000000
200,0x27dd,MYSRES08DEL01,36,4.900000,12.297954,76.665169,12.407954,76.775169,21:10,21:15,2,1,1,1,4,0.0,1,1,25.000000
201,0x9f88,MUMRES010DEL01,36,4.600000,19.003517,72.82765,19.113517,72.93765,22:35,22:50,2,2,0,2,3,0.0,1,1,23.000000
202,0x727a,HYDRES19DEL01,30,4.500000,17.458998,78.500366,17.568998,78.610366,19:15,19:25,4,1,1,3,3,1.0,1,1,21.000000
203,0xc68b,DEHRES13DEL03,23,4.900000,30.366322,78.070453,30.396322,78.100453,19:10,19:15,0,1,1,0,4,0.0,1,1,26.000000
204,0x62a1,PUNERES17DEL01,34,4.700000,18.530963,73.828972,18.600963,73.898972,23:15,23:30,1,2,0,1,3,1.0,1,1,39.000000
205,0x1fb0,VADRES06DEL02,24,4.800000,22.31279,73.170283,22.44279,73.300283,21:10,21:15,1,1,0,1,3,2.0,1,3,47.000000
206,0x966b,SURRES19DEL02,38,4.600000,21.149669,72.772629,21.199669,72.822629,23:20,23:25,2,2,2,2,4,1.0,1,1,28.000000
207,0x4485,COIMBRES010DEL02,24,4.700000,11.003008,76.97544,11.053009,77.02544,22:35,22:40,0,2,1,0,4,1.0,1,1,18.000000
208,0x61da,VADRES03DEL01,24,4.50,22.32,73.17,22.33,73.18,9:25,9:40,0,2,0,0,3,,1,1,19.00
209,0x4565,CHENRES20DEL03,27,4.800000,12.975996,80.221898,13.065996,80.311898,20:50,20:55,4,1,0,2,3,1.0,1,1,20.000000
210,0xa453,MUMRES09DEL01,31,4.600000,18.994049,72.825203,19.034049,72.865203,14:20,14:30,6,0,1,1,4,1.0,1,1,30.000000
211,0xa6ff,MUMRES03DEL01,30,4.600000,19.22384,72.841347,19.26384,72.881347,16:35,16:45,0,3,0,1,3,1.0,1,1,26.000000
212,0x6050,MYSRES16DEL02,34,4.900000,12.316967,76.603067,12.366967,76.653067,23:60,24:15,4,2,2,1,2,1.0,1,1,11.000000
213,0x4527,JAPRES07DEL03,31,4.500000,26.766536,75.837333,26.856536,75.927333,20:20,20:30,3,1,2,0,3,1.0,1,3,29.000000
214,0xb8dc,MUMRES12DEL02,28,4.900000,19.207222,72.972281,19.287222,73.052281,17:20,17:25,4,3,0,2,3,1.0,1,3,17.000000
215,0x9342,CHENRES07DEL02,34,4.900000,13.081878,80.248519,13.211878,80.378519,18:40,18:50,3,3,1,1,4,0.0,1,1,23.000000
216,0x4b55,PUNERES15DEL03,22,4.700000,18.636215,73.751081,18.696215,73.811081,21:40,21:50,0,1,1,2,4,0.0,1,1,31.000000
217,0xbb46,SURRES20DEL02,30,4.800000,21.15276,72.778059,21.28276,72.908059,22:45,22:60,0,2,1,3,4,1.0,1,1,27.000000
218,0xb385,INDORES20DEL01,36,4.300000,22.732225,75.874765,22.772225,75.914765,14:60,15:15,0,0,2,0,3,2.0,1,3,39.000000
219,0x604e,JAPRES04DEL03,35,4.600000,26.902328,75.794257,26.962328,75.854257,19:50,19:55,4,1,0,1,3,1.0,1,1,26.000000
220,0x8dd1,RANCHIRES12DEL01,38,3.90,0.0,0.0,0.07,0.07,23:55,23:60,1,2,2,3,3,1.0,1,1,39.00
221,0xe10e,KOLRES02DEL03,30,4.700000,22.514585,88.39331,22.544585,88.42331,17:45,17:60,6,3,0,2,3,1.0,1,1,25.000000
222,0x8a5,BANGRES18DEL01,0,,12.913041,77.683237,12.953041,77.723237,,14:50,2,0,2,1,4,1.0,1,1,32.000000
223,0x95eb,PUNERES20DEL02,33,3.600000,18.592718,73.773572,18.722718,73.903572,23:50,24:05,1,2,1,3,4,1.0,1,3,36.000000
224,0x9d35,MYSRES010DEL01,31,5.000000,12.321214,76.621094,12.431214,76.731094,20:20,20:30,6,1,2,1,3,1.0,1,1,29.000000
225,0xcc5,PUNERES20DEL03,31,4.900000,18.592718,73.773572,18.682718,73.863572,17:55,17:60,4,3,1,3,3,1.0,1,4,20.000000
226,0x41ab,MUMRES09DEL01,27,4.600000,18.994049,72.825203,19.034049,72.865203,12:10,12:15,0,0,1,3,4,1.0,1,1,20.000000
227,0x3a6c,JAPRES07DEL02,23,4.800000,26.766536,75.837333,26.786536,75.857333,11:40,11:45,1,0,2,3,4,0.0,1,1,34.000000
228,0xe13b,AURGRES010DEL03,25,4.800000,19.875337,75.316722,19.905337,75.346722,19:40,19:45,6,1,2,1,2,1.0,1,1,23.000000
229,0x2eac,VADRES18DEL03,37,4.50,0.0,0.0,0.09,0.09,20:35,20:50,6,1,1,0,4,3.0,1,1,44.00
230,0x87b3,RANCHIRES13DEL02,28,4.600000,23.374989,85.335486,23.394989,85.355486,10:25,10:35,2,2,1,0,3,0.0,1,1,18.000000
231,0x79db,INDORES18DEL02,34,4.700000,22.753839,75.897429,22.803839,75.947429,21:25,21:35,3,1,1,0,3,1.0,1,3,33.000000
232,0x9118,RANCHIRES01DEL01,20,4.700000,23.416792,85.316842,23.486792,85.386842,23:30,23:40,1,2,2,3,2,1.0,1,1,28.000000
233,0x41c5,MYSRES19DEL02,39,4.900000,12.334022,76.618203,12.464022,76.748203,17:20,17:35,4,3,0,2,3,0.0,1,1,38.000000
234,0xd332,KOLRES07DEL03,23,4.100000,22.547186,88.35068,22.637186,88.44068,21:20,21:30,0,1,2,3,2,0.0,1,4,36.000000
235,0x4655,CHENRES02DEL03,38,4.400000,13.086438,80.220672,13.176438,80.310672,20:55,21:10,6,1,1,2,3,1.0,1,3,32.000000
236,0xad3c,COIMBRES04DEL01,31,3.700000,11.024839,77.007003,11.134839,77.117003,18:15,18:30,3,3,1,3,4,1.0,1,1,34.000000
237,0xd6a7,ALHRES14DEL02,36,4.300000,25.459775,81.834841,25.589775,81.964841,20:45,20:50,6,1,0,2,3,1.0,1,1,35.000000
238,0xc853,KOLRES01DEL03,30,4.100000,22.514688,88.393294,22.544688,88.423294,20:30,20:35,0,1,1,1,4,1.0,1,3,34.000000
239,0xd946,LUDHRES15DEL02,20,4.500000,30.899584,75.809346,30.979584,75.889346,20:35,20:40,2,1,2,0,4,0.0,1,3,16.000000
240,0x85b,VADRES05DEL02,31,4.700000,22.310526,73.170937,22.360526,73.220937,21:25,21:40,2,1,2,0,3,1.0,1,1,25.000000
241,0x6b58,VADRES01DEL01,33,4.400000,22.307898,73.167788,22.317898,73.177788,11:45,11:50,1,0,0,2,3,1.0,1,3,32.000000
242,0xafb9,MUMRES03DEL02,27,4.700000,19.22384,72.841347,19.27384,72.891347,18:10,18:20,2,3,1,1,3,1.0,1,1,23.000000
243,0xcc93,LUDHRES09DEL01,31,3.800000,30.885814,75.786976,30.995814,75.896976,22:55,23:10,1,2,1,0,3,2.0,1,1,35.000000
244,0x120a,MUMRES13DEL02,31,4.500000,19.178321,72.834715,19.198321,72.854715,8:25,8:30,1,2,0,0,3,0.0,1,1,22.000000
245,0x752c,VADRES18DEL03,37,4.60,0.0,0.0,0.06,0.06,22:15,22:20,6,2,1,0,3,1.0,1,3,20.00
246,0xc51e,DEHRES17DEL01,38,4.900000,30.327968,78.046106,30.367968,78.086106,15:35,15:40,0,3,1,2,4,1.0,1,1,18.000000
247,0x4f58,MYSRES05DEL02,25,4.100000,12.323978,76.627961,12.373978,76.677961,23:55,24:05,3,2,0,0,3,1.0,1,3,20.000000
248,0x3647,BANGRES04DEL03,31,4.600000,12.98041,77.640489,13.01041,77.670489,20:45,20:55,3,1,2,3,3,1.0,1,1,30.000000
249,0x3aec,RANCHIRES12DEL01,36,4.00,0.0,0.0,0.07,0.07,23:15,23:30,1,2,0,2,3,1.0,1,3,39.00
250,0x62c7,RANCHIRES11DEL03,28,4.700000,23.359194,85.325447,23.389194,85.355447,18:50,18:60,0,3,1,2,4,0.0,1,1,10.000000
251,0xaa74,RANCHIRES02DEL01,23,4.70,0.0,0.0,0.11,0.11,23:10,23:25,2,2,2,3,3,1.0,1,1,12.00
252,0x4ae8,BANGRES09DEL03,31,4.800000,12.934179,77.615797,12.994179,77.675797,17:25,17:30,4,3,0,2,3,1.0,1,1,26.000000
253,0x3c72,VADRES05DEL02,31,4.700000,22.310526,73.170937,22.390526,73.250937,23:20,23:30,1,2,0,0,3,1.0,1,1,41.000000
254,0x951d,HYDRES08DEL02,37,4.900000,17.438263,78.397865,17.568263,78.527865,22:20,22:30,2,2,1,0,3,1.0,1,3,15.000000
255,0x3ea1,CHENRES13DEL01,32,4.900000,13.027018,80.254791,13.067018,80.294791,14:55,15:05,2,0,2,2,3,1.0,1,1,30.000000
256,0x3ea9,BANGRES01DEL03,29,4.900000,12.933284,77.615428,13.023284,77.705428,20:25,20:30,2,1,0,3,3,1.0,1,1,25.000000
257,0xa6ea,SURRES17DEL01,32,4.600000,21.149569,72.772697,21.159569,72.782697,11:40,11:45,1,0,0,3,3,1.0,1,1,28.000000
258,0xbe2b,HYDRES010DEL02,32,4.900000,17.428294,78.404423,17.508294,78.484423,17:30,17:40,0,3,2,1,2,2.0,1,1,39.000000
259,0x20fa,PUNERES08DEL03,27,4.40000,18.53408,73.89852,18.62408,73.98852,20:20,20:30,0,1,2,3,4,1.0,1,1,37.00000
260,0x1c22,RANCHIRES19DEL02,39,4.300000,23.333017,85.3172,23.463017,85.4472,17:15,17:20,3,3,1,0,4,1.0,1,3,31.000000
261,0x388d,CHENRES05DEL02,39,3.700000,13.058616,80.264151,13.138616,80.344151,18:20,18:25,6,3,2,0,4,1.0,1,1,34.000000
262,0x6da0,MYSRES15DEL03,38,4.800000,12.352058,76.60665,12.382058,76.63665,20:40,20:45,0,1,0,1,3,0.0,1,1,25.000000
263,0x84ba,INDORES20DEL01,31,4.800000,22.732225,75.874765,22.772225,75.914765,13:40,13:45,3,0,1,3,3,0.0,1,1,26.000000
264,0xcda8,KOCRES18DEL03,30,4.500000,9.957144,76.296783,10.047144,76.386783,23:30,23:45,4,2,2,0,4,1.0,1,1,20.000000
265,0x3a64,SURRES20DEL02,23,4.900000,21.15276,72.778059,21.20276,72.828059,22:10,22:15,0,2,1,1,3,0.0,1,1,16.000000
266,0x4ad1,INDORES14DEL02,33,4.800000,22.761593,75.886362,22.811593,75.936362,22:45,22:50,4,2,1,2,4,1.0,1,1,13.000000
267,0x5dda,PUNERES16DEL02,32,5.000000,18.536718,73.830327,18.586718,73.880327,17:60,18:15,4,3,0,1,3,0.0,1,1,21.000000
268,0xb902,HYDRES17DEL02,36,4.600000,17.451976,78.385883,17.471976,78.405883,11:35,11:45,1,0,2,0,4,1.0,1,1,30.000000
269,0xe5e,BANGRES12DEL03,0,,12.939496,77.625999,12.999496,77.685999,,18:25,6,3,2,0,4,0.0,1,1,31.000000
270,0xa8bb,BANGRES01DEL01,37,4.100000,12.933284,77.615428,12.973284,77.655428,13:15,13:25,3,0,0,1,3,2.0,1,1,43.000000
271,0x4999,RANCHIRES13DEL01,39,4.500000,23.374989,85.335486,23.414989,85.375486,14:15,14:20,3,0,1,1,3,1.0,1,1,28.000000
272,0x47f2,CHENRES16DEL01,33,4.900000,13.049645,80.242268,13.119645,80.312268,22:40,22:45,6,2,2,2,2,1.0,1,3,28.000000
273,0x37be,MUMRES010DEL01,26,4.600000,19.003517,72.82765,19.113517,72.93765,17:45,17:60,3,3,2,0,3,0.0,1,1,18.000000
274,0x89b5,BANGRES04DEL01,24,4.000000,12.98041,77.640489,12.99041,77.650489,10:40,10:50,3,2,0,1,3,1.0,1,1,18.000000
275,0x4c4c,MYSRES06DEL03,31,4.700000,12.323994,76.626167,12.353994,76.656167,18:50,18:55,4,3,2,2,3,1.0,1,1,17.000000
276,0x50b2,VADRES12DEL03,33,3.70,0.0,0.0,0.09,0.09,20:20,20:30,6,1,1,3,4,1.0,1,1,33.00
277,0x3806,MUMRES15DEL02,22,4.800000,19.176269,72.836721,19.306269,72.966721,17:20,17:30,4,3,2,3,3,0.0,1,3,10.000000
278,0x2935,COIMBRES16DEL02,29,4.600000,11.010375,76.95295,11.060375,77.00295,18:10,18:15,0,3,0,0,3,1.0,1,1,25.000000
279,0x6ffe,MYSRES01DEL03,22,4.900000,12.311072,76.654878,12.341072,76.684878,17:40,17:45,6,3,0,3,3,0.0,1,1,24.000000
280,0x2260,MUMRES01DEL02,26,4.700000,19.12663,72.829976,19.17663,72.879976,23:15,23:20,0,2,0,2,3,0.0,1,1,20.000000
281,0x234d,PUNERES20DEL03,39,4.900000,18.592718,73.773572,18.622718,73.803572,23:15,23:20,2,2,2,1,3,1.0,1,1,27.000000
282,0x22af,BANGRES08DEL03,33,5.000000,12.906229,77.596791,12.936229,77.626791,20:40,20:45,0,1,1,1,4,0.0,1,1,38.000000
283,0x6a5f,MUMRES08DEL02,25,4.900000,19.065838,72.832658,19.085838,72.852658,8:15,8:25,0,2,1,0,3,0.0,1,1,14.000000
284,0x8e03,BANGRES05DEL01,38,4.600000,12.970324,77.645748,13.040324,77.715748,23:15,23:20,6,2,0,1,3,1.0,1,1,25.000000
285,0xa1d1,INDORES06DEL03,31,4.400000,22.728163,75.884212,22.758163,75.914212,19:55,20:05,0,1,1,2,3,1.0,1,1,33.000000
286,0x42eb,MUMRES14DEL02,37,4.800000,19.1813,72.836191,19.2013,72.856191,8:10,8:25,0,2,1,3,4,1.0,1,3,15.000000
287,0x2d07,CHENRES16DEL02,23,4.700000,13.049645,80.242268,13.129645,80.322268,23:55,24:10,0,2,2,0,2,0.0,1,1,22.000000
288,0xac2e,INDORES19DEL03,35,4.800000,22.745536,75.893106,22.805536,75.953106,18:30,18:35,6,3,0,0,3,1.0,1,3,31.000000
289,0x9598,SURRES18DEL02,35,4.500000,21.149834,72.778666,21.169834,72.798666,11:20,11:35,1,0,0,1,3,1.0,1,1,29.000000
290,0x8421,INDORES11DEL02,32,4.300000,22.751234,75.88949,22.771234,75.90949,9:55,10:10,6,2,0,2,3,1.0,1,1,22.000000
291,0x28bb,HYDRES07DEL02,29,4.900000,17.424114,78.347554,17.474114,78.397554,23:15,23:30,6,2,2,2,4,1.0,1,1,19.000000
292,0x49f2,SURRES03DEL01,35,4.000000,21.186884,72.793616,21.296884,72.903616,20:15,20:30,4,1,0,1,3,1.0,1,1,34.000000
293,0x62bf,BANGRES01DEL02,29,4.500000,12.933284,77.615428,12.953284,77.635428,9:20,9:25,0,2,0,2,3,1.0,1,1,20.000000
294,0x8218,INDORES06DEL02,21,4.300000,22.728163,75.884212,22.748163,75.904212,9:50,9:60,3,2,0,0,3,1.0,1,1,29.000000
295,0x5415,SURRES09DEL01,26,4.800000,21.175975,72.795503,21.185975,72.805503,9:30,9:35,3,2,1,3,4,0.0,1,1,18.000000
296,0xa4b3,PUNERES03DEL01,32,4.900000,18.554382,73.798206,18.564382,73.808206,11:35,11:40,4,0,1,3,3,1.0,1,1,22.000000
297,0x25ba,INDORES03DEL02,21,4.900000,22.751857,75.866699,22.881857,75.996699,18:50,18:60,4,3,2,0,2,0.0,1,3,15.000000
298,0x4484,BANGRES12DEL03,39,4.800000,12.939496,77.625999,12.969496,77.655999,18:40,18:55,3,3,2,1,2,1.0,1,3,25.000000
299,0x1c2b,PUNERES12DEL02,32,4.900000,18.520016,73.830547,18.570016,73.880547,18:50,18:60,6,3,0,2,3,0.0,1,3,27.000000
300,0x75d2,HYDRES12DEL02,20,4.900000,17.429585,78.392621,17.449585,78.412621,8:35,8:45,4,2,0,2,3,1.0,3,1,12.000000
301,0x9f0e,INDORES12DEL01,33,4.70000,22.74806,75.8934,22.78806,75.9334,13:55,14:10,1,0,0,3,3,0.0,1,1,34.00000
302,0x7de5,MYSRES19DEL02,38,4.400000,12.334022,76.618203,12.354022,76.638203,10:50,10:55,2,2,0,3,3,1.0,1,4,23.000000
303,0x67ec,COIMBRES09DEL03,22,4.800000,11.008638,76.984311,11.068638,77.044311,19:55,20:10,4,1,2,1,4,1.0,1,1,17.000000
304,0x755a,INDORES15DEL03,33,4.000000,22.760072,75.892574,22.790072,75.922574,19:50,19:55,2,1,0,1,3,1.0,1,1,31.000000
305,0x5a72,BANGRES05DEL02,38,4.700000,12.970324,77.645748,13.020324,77.695748,18:20,18:25,3,3,1,2,4,,1,1,26.000000
306,0x32ed,RANCHIRES16DEL02,29,4.700000,23.371292,85.327872,23.501292,85.457872,18:20,18:25,4,3,1,2,3,0.0,1,1,15.000000
307,0x8dce,HYDRES14DEL01,34,4.700000,17.426228,78.407495,17.496228,78.477495,20:50,21:05,4,1,1,3,3,1.0,1,1,15.000000
308,0xa4f2,PUNERES18DEL01,22,4.500000,18.593481,73.785901,18.703481,73.895901,23:45,23:60,4,2,0,1,3,1.0,1,1,23.000000
309,0x8e87,JAPRES15DEL01,21,4.800000,26.891191,75.802083,27.001191,75.912083,22:40,22:45,2,2,2,1,3,1.0,1,1,18.000000
310,0xe127,BHPRES18DEL02,36,4.900000,23.234631,77.401663,23.364631,77.531663,18:30,18:40,1,3,0,3,3,0.0,1,1,48.000000
311,0x9261,MYSRES06DEL02,30,4.200000,12.323994,76.626167,12.373994,76.676167,21:40,21:55,0,1,1,0,3,0.0,1,1,35.000000
312,0xe025,KOLRES17DEL01,37,4.800000,22.569358,88.433452,22.609358,88.473452,15:15,15:30,3,3,1,2,4,1.0,1,3,33.000000
313,0x5d59,INDORES14DEL02,37,5.000000,22.761593,75.886362,22.841593,75.966362,20:35,20:50,4,1,1,2,3,1.0,1,3,23.000000
314,0x782a,VADRES08DEL02,31,4.90,0.0,0.0,0.05,0.05,18:30,18:40,0,3,0,2,3,1.0,1,1,33.00
315,0x3941,BANGRES05DEL02,28,4.800000,12.970324,77.645748,13.020324,77.695748,22:25,22:40,2,2,2,2,3,1.0,1,4,18.000000
316,0x2d2a,COIMBRES01DEL03,30,4.800000,11.016298,76.972076,11.106298,77.062076,22:20,22:35,3,2,2,3,4,1.0,1,3,17.000000
317,0xb261,INDORES04DEL01,35,4.900000,22.753659,75.903365,22.823659,75.973365,22:45,22:55,1,2,2,2,4,1.0,1,1,30.000000
318,0xc27,VADRES02DEL01,22,4.60,0.0,0.0,0.01,0.01,8:20,8:25,3,2,1,3,4,1.0,1,3,11.00
319,0x61e4,SURRES02DEL01,36,4.400000,21.186608,72.794136,21.296608,72.904136,17:55,17:60,1,3,1,3,3,0.0,1,1,40.000000
320,0xf5f,MUMRES05DEL03,35,4.300000,18.927584,72.832585,19.017584,72.922585,20:45,20:50,4,1,0,2,3,1.0,1,1,33.000000
321,0xa261,MYSRES11DEL03,33,4.800000,12.323225,76.630028,12.353225,76.660028,21:15,21:30,3,1,1,3,4,1.0,1,1,31.000000
322,0xd4e7,ALHRES06DEL02,26,4.70,0.0,0.0,0.08,0.08,20:55,20:60,6,1,2,3,4,0.0,1,3,18.00
323,0x2a46,MUMRES20DEL03,27,5.000000,19.103249,72.846749,19.133249,72.876749,20:45,20:60,3,1,2,0,3,1.0,1,1,29.000000
324,0xc220,KOCRES09DEL01,31,4.900000,10.000706,76.349516,10.110706,76.459516,19:60,20:10,6,1,0,3,3,1.0,1,3,44.000000
325,0x2014,HYDRES11DEL01,35,4.500000,17.430448,78.418213,17.470448,78.458213,13:50,14:05,0,0,1,2,3,0.0,1,1,28.000000
326,0x84d6,CHENRES05DEL01,37,4.000000,13.058616,80.264151,13.128616,80.334151,19:15,19:20,6,1,0,3,3,1.0,2,1,47.000000
327,0x1adb,COIMBRES01DEL02,33,4.100000,11.016298,76.972076,11.066298,77.022076,17:55,18:10,3,3,0,2,3,0.0,1,1,34.000000
328,0x2779,JAPRES14DEL01,23,4.600000,26.88842,75.800689,26.92842,75.840689,15:60,16:05,3,3,0,0,3,1.0,1,1,17.000000
329,0x68b6,JAPRES03DEL01,32,4.800000,26.913483,75.803139,27.023483,75.913139,18:45,18:55,6,3,0,2,3,1.0,1,1,33.000000
330,0xbcbc,COIMBRES19DEL02,21,4.700000,11.022298,76.998349,11.042298,77.018349,8:50,9:05,2,2,1,3,4,1.0,1,1,18.000000
331,0xc228,AGRRES12DEL03,33,4.600000,27.165108,78.015053,27.225108,78.075053,21:10,21:25,4,1,1,3,4,0.0,1,1,21.000000
332,0xa7c,MUMRES12DEL01,27,4.800000,19.207222,72.972281,19.247222,73.012281,12:60,13:15,6,0,2,0,4,1.0,1,1,19.000000
333,0x7bd0,MYSRES07DEL01,36,4.700000,12.325461,76.632278,12.365461,76.672278,16:35,16:40,4,3,1,2,3,0.0,1,1,16.000000
334,0x439b,VADRES19DEL02,21,4.600000,22.311844,73.165081,22.331844,73.185081,9:50,9:60,0,2,2,0,4,1.0,1,3,15.000000
335,0x1138,MYSRES19DEL03,27,4.100000,12.334022,76.618203,12.364022,76.648203,19:30,19:40,6,1,0,1,3,1.0,1,1,33.000000
336,0x7427,RANCHIRES010DEL01,30,4.600000,23.354422,85.3329,23.464422,85.4429,22:20,22:30,3,2,2,1,4,1.0,1,1,20.000000
337,0x94c4,MYSRES02DEL02,20,4.600000,12.304569,76.643622,12.384569,76.723622,20:40,20:55,1,1,2,1,4,1.0,1,1,38.000000
338,0x7ee7,PUNERES08DEL02,27,4.60000,18.53408,73.89852,18.58408,73.94852,21:50,21:60,4,1,2,3,3,1.0,1,1,18.00000
339,0x1c62,COIMBRES05DEL01,35,4.200000,11.022169,76.999594,11.132169,77.109594,19:55,20:05,4,1,2,0,3,1.0,1,3,31.000000
340,0x3cb7,HYDRES17DEL03,25,4.200000,17.451976,78.385883,17.481976,78.415883,19:25,19:40,4,1,0,2,3,0.0,1,1,51.000000
341,0x2cbe,COIMBRES14DEL01,37,3.700000,11.003681,76.975525,11.113681,77.085525,20:15,20:30,4,1,2,2,4,0.0,1,1,33.000000
342,0x7dd7,JAPRES08DEL02,20,4.500000,26.910262,75.783013,27.040262,75.913013,20:55,20:60,6,1,2,0,2,1.0,1,3,21.000000
343,0x72e8,MYSRES03DEL02,27,4.600000,12.299524,76.64262,12.429524,76.77262,23:20,23:30,1,2,2,2,2,1.0,1,3,21.000000
344,0x291b,VADRES04DEL02,25,4.90,0.0,0.0,0.02,0.02,10:15,10:30,2,2,2,2,4,1.0,1,1,16.00
345,0xa014,JAPRES06DEL02,24,5.000000,26.911927,75.797282,26.991927,75.877282,20:30,20:35,6,1,2,2,4,1.0,1,1,26.000000
346,0x7ff,RANCHIRES15DEL02,24,4.900000,23.369746,85.33982,23.389746,85.35982,11:60,12:15,4,0,2,1,4,0.0,1,1,10.000000
347,0x9f11,CHENRES20DEL03,27,5.000000,12.975996,80.221898,13.035996,80.281898,22:20,22:30,3,2,2,1,4,0.0,1,3,13.000000
348,0x47dc,CHENRES17DEL03,23,4.700000,13.045479,80.23311,13.135479,80.32311,22:30,22:45,3,2,0,3,3,0.0,1,1,19.000000
349,0x446c,MYSRES19DEL02,30,4.500000,12.334022,76.618203,12.464022,76.748203,23:55,24:05,0,2,2,1,4,0.0,1,1,32.000000
350,0x237f,COIMBRES09DEL02,28,4.900000,11.008638,76.984311,11.088638,77.064311,22:20,22:35,2,2,1,1,4,1.0,1,3,15.000000
351,0x3713,COIMBRES010DEL01,36,4.600000,11.003008,76.97544,11.073009,77.04544,17:10,17:15,6,3,2,1,3,,1,3,24.000000
352,0x9bef,INDORES16DEL02,34,4.600000,22.744648,75.894377,22.764648,75.914377,8:45,8:50,3,2,2,1,3,0.0,1,1,21.000000
353,0x555a,HYDRES17DEL02,22,4.800000,17.451976,78.385883,17.471976,78.405883,10:55,11:05,6,2,1,2,4,0.0,1,3,15.000000
354,0x8cb6,CHENRES010DEL01,27,4.900000,13.066762,80.251865,13.076762,80.261865,11:40,11:55,0,0,1,3,4,0.0,1,1,32.000000
355,0xc1fe,KNPRES19DEL01,28,4.900000,26.49095,80.318656,26.56095,80.388656,23:40,23:50,6,2,2,1,3,1.0,1,3,15.000000
356,0x56b2,PUNERES20DEL03,34,4.800000,18.592718,73.773572,18.652718,73.833572,21:10,21:20,4,1,2,0,4,1.0,1,1,17.000000
357,0x99cc,CHENRES09DEL02,26,4.800000,13.044694,80.26147,13.064694,80.28147,11:35,11:40,6,0,1,2,3,0.0,1,1,27.000000
358,0x2fea,INDORES16DEL02,24,4.700000,22.744648,75.894377,22.794648,75.944377,21:15,21:20,2,1,1,0,3,1.0,1,3,22.000000
359,0x363b,HYDRES06DEL03,32,4.600000,17.455894,78.375467,17.545894,78.465467,20:35,20:50,1,1,0,0,3,0.0,1,1,40.000000
360,0x8b52,HYDRES18DEL02,31,4.700000,17.450851,78.379347,17.580851,78.509347,18:10,18:25,0,3,2,2,3,1.0,1,1,30.000000
